PCode,LAT,LONG,NAME,DISTRICT,COUNTRY
CG120100038,0.83221800000,15.52250100000,Moyoye,Sangha,Congo
CG120100039,0.83221800000,15.52250100000,Moyoye II,Sangha,Congo
CG120100040,0.83417100000,15.52971800000,Modzanghi,Sangha,Congo
CG120100041,0.83417100000,15.52971800000,Mondzangui,Sangha,Congo
CG120100042,0.83417100000,15.52971800000,Nozanghi,Sangha,Congo
CG120100043,0.83777800000,15.55166600000,Moyoy,Sangha,Congo
CG120100044,0.83777800000,15.55166600000,Moyoy I,Sangha,Congo
CG120100045,0.83777800000,15.55166600000,Moyoye,Sangha,Congo
CG120100046,0.83777800000,15.55166600000,Moyoye I,Sangha,Congo
CG120100047,0.86278100000,15.56861000000,Makoko,Sangha,Congo
CG120100048,0.86278100000,15.56861000000,Mokeko,Sangha,Congo
CG120100049,0.86278100000,15.56861000000,Mokoko,Sangha,Congo
CG120100050,0.87666600000,15.57999900000,Mokoko,Sangha,Congo
CG120100051,0.87666600000,15.57999900000,Yoko,Sangha,Congo
CG120100052,0.89527400000,15.58916900000,Libonga II,Sangha,Congo
CG120100053,0.90916800000,15.60028000000,Libonga,Sangha,Congo
CG120100054,0.90916800000,15.60028000000,Libonga I,Sangha,Congo
CG120100055,0.95805800000,15.64278100000,Mikoma,Sangha,Congo
CG120100056,0.95805800000,15.64278100000,Mikome,Sangha,Congo
CG120100057,1.01638600000,15.66583600000,Mokania II,Sangha,Congo
CG120100058,1.01638600000,15.66583600000,Mokania-Babinga,Sangha,Congo
CG120100059,1.03777900000,15.67833300000,Bokania,Sangha,Congo
CG120100060,1.03777900000,15.67833300000,Mokania,Sangha,Congo
CG120100061,1.04666800000,15.65528200000,Liouesso-Sud,Sangha,Congo
CG120100062,1.04611000000,15.72499900000,Liouesso-Nord,Sangha,Congo
CG120100063,1.05277600000,15.69166500000,Iouesso,Sangha,Congo
CG120100064,1.05277600000,15.69166500000,Liouesso,Sangha,Congo
CG120100065,1.05277600000,15.69166500000,Touesso,Sangha,Congo
CG120100066,1.06999600000,15.71110900000,Kounda,Sangha,Congo
CG120100067,1.11250200000,15.72471800000,Ikonda,Sangha,Congo
CG120100068,1.12194600000,15.72861200000,Mandzala,Sangha,Congo
CG120100069,1.12194600000,15.72861200000,Mendzala,Sangha,Congo
CG120100070,1.13333000000,15.78333200000,Mopepa-Lobo,Sangha,Congo
CG120100071,1.14249600000,15.74472300000,Lobo,Sangha,Congo
CG120100072,1.18361200000,15.77638900000,Monguelemba,Sangha,Congo
CG120100073,1.21750400000,15.79500300000,Ouesso-Bila,Sangha,Congo
CG120100074,1.21750400000,15.79500300000,Ouesso-Mbila,Sangha,Congo
CG120100075,1.21666500000,15.81666400000,Lobo-Moke,Sangha,Congo
CG120100076,1.25582900000,15.64778000000,Lengoue,Sangha,Congo
CG120100077,1.24999600000,15.83332900000,Doumakenia,Sangha,Congo
CG120100078,1.20833700000,16.46944200000,Motoli,Sangha,Congo
CG120100079,1.26416900000,15.81111500000,Mombanga,Sangha,Congo
CG120100080,1.26416900000,15.81111500000,Monbanga,Sangha,Congo
CG120100081,1.21305300000,16.49555700000,Maboko,Sangha,Congo
CG120100082,1.27638700000,15.82361200000,Mileleke,Sangha,Congo
CG120100083,1.27638700000,15.82361200000,Mileleke II,Sangha,Congo
CG120100084,1.29083400000,15.73333100000,Mekouka,Sangha,Congo
CG120100085,1.23694600000,16.51389200000,Ikelemba,Sangha,Congo
CG120100086,1.29083300000,15.82500100000,Meleleke I,Sangha,Congo
CG120100087,1.29083300000,15.82500100000,Mileleke,Sangha,Congo
CG120100088,1.30333500000,15.76777700000,Koal,Sangha,Congo
CG120100089,1.30694600000,15.79472500000,Attention,Sangha,Congo
CG120100090,1.26916900000,16.37249700000,M'Bako,Sangha,Congo
CG120100091,1.26916900000,16.37249700000,Mboko,Sangha,Congo
CG120100092,1.24999700000,16.63333400000,Akombo,Sangha,Congo
CG120100093,1.25000200000,16.68333600000,Ibamba,Sangha,Congo
CG120100094,1.32694300000,15.83611300000,Poulani,Sangha,Congo
CG120100095,1.33360700000,15.84305400000,Poulani,Sangha,Congo
CG120100096,1.34889300000,15.85027700000,Ikamba,Sangha,Congo
CG120100097,1.30722000000,16.46638800000,Djona Wele,Sangha,Congo
CG120100098,1.37666300000,15.85471800000,Ikamba,Sangha,Congo
CG120100099,1.37666300000,15.85471800000,Ikamba I,Sangha,Congo
CG120100100,1.38916900000,15.86833100000,Mahounda,Sangha,Congo
CG120100101,1.39472200000,15.87333000000,Dikamba,Sangha,Congo
CG120100102,1.39472200000,15.87333000000,Ikamba,Sangha,Congo
CG120100103,1.39833300000,15.86861300000,Mangouma,Sangha,Congo
CG120100104,1.41500400000,15.87222300000,Ilongue,Sangha,Congo
CG120100105,1.38556000000,16.33194000000,Mongandjo,Sangha,Congo
CG120100106,1.43389200000,15.87250000000,Banda,Sangha,Congo
CG120100107,1.43333200000,15.91666900000,Indouma I,Sangha,Congo
CG120100108,1.43889000000,15.88555300000,Mwapwata,Sangha,Congo
CG120100109,1.40499600000,16.31833600000,Pokola,Sangha,Congo
CG120100110,1.45417100000,15.88083100000,Kandeko,Sangha,Congo
CG120100111,1.45638800000,15.87667000000,Ikoko,Sangha,Congo
CG120100112,1.43333200000,16.15444800000,Ngombe,Sangha,Congo
CG120100113,1.44249700000,16.15166700000,Kounda,Sangha,Congo
CG120100114,1.44472500000,16.21500400000,Bomboa,Sangha,Congo
CG120100115,1.47388500000,15.89611100000,Gongala,Sangha,Congo
CG120100116,1.47388500000,15.89611100000,Gouangala,Sangha,Congo
CG120100117,1.47388500000,15.89611100000,Gwangala,Sangha,Congo
CG120100118,1.47388500000,15.89611100000,Ngouangala,Sangha,Congo
CG120100119,1.48194300000,15.90055400000,Keta,Sangha,Congo
CG120100120,1.48194300000,15.90055400000,Ketta,Sangha,Congo
CG120100121,1.43111100000,16.51861200000,Mobala,Sangha,Congo
CG120100122,1.49610700000,15.90638500000,Ketta,Sangha,Congo
CG120100123,1.47971900000,16.15166800000,Birou,Sangha,Congo
CG120100124,1.47971900000,16.15166800000,Mbirou,Sangha,Congo
CG120100125,1.50721800000,15.85777800000,Mbalouma-Pointe-Noire,Sangha,Congo
CG120100126,1.55055600000,15.45777600000,Makeliem,Sangha,Congo
CG120100127,1.55055600000,15.45777600000,Makelieme,Sangha,Congo
CG120100128,1.51138700000,15.85972100000,Tsokadoum,Sangha,Congo
CG120100129,1.50833400000,15.91472200000,Kati-Kati,Sangha,Congo
CG120100130,1.50833400000,15.91472200000,Katy-Katy,Sangha,Congo
CG120100131,1.55389200000,15.47028100000,Minzila,Sangha,Congo
CG120100132,1.56500300000,15.42222400000,Alangon,Sangha,Congo
CG120100133,1.56500300000,15.42222400000,Alangong,Sangha,Congo
CG120100134,1.52388600000,15.84556000000,Kelembele,Sangha,Congo
CG120100135,1.56444600000,15.48666300000,Lalangoye,Sangha,Congo
CG120100136,1.56444600000,15.48666300000,Zalangoye,Sangha,Congo
CG120100137,1.56444100000,15.50916400000,Elama,Sangha,Congo
CG120100138,1.55277900000,15.64055300000,Paris,Sangha,Congo
CG120100139,1.54833700000,15.69777800000,Mayouka,Sangha,Congo
CG120100140,1.50721800000,16.14972300000,Mbirou,Sangha,Congo
CG120100141,1.55361100000,15.67278000000,Kelembele,Sangha,Congo
CG120100142,1.55361100000,15.67278000000,Kilembele,Sangha,Congo
CG120100143,1.56944800000,15.52694700000,Elama,Sangha,Congo
CG120100144,1.56944800000,15.52694700000,Elama-Avanizok,Sangha,Congo
CG120100145,1.56222500000,15.60638700000,Kangamatoko,Sangha,Congo
CG120100146,1.57166700000,15.51777800000,Magobe,Sangha,Congo
CG120100147,1.56028200000,15.63222200000,Kangamatoko,Sangha,Congo
CG120100148,1.56028200000,15.63222200000,Kango Matako,Sangha,Congo
CG120100149,1.56028200000,15.63222200000,Kango Matoko,Sangha,Congo
CG120100150,1.56028200000,15.63222200000,Kango Metoko,Sangha,Congo
CG120100151,1.54194600000,15.83416900000,Lopembe,Sangha,Congo
CG120100152,1.57472100000,15.53277400000,Nzoulabout,Sangha,Congo
CG120100153,1.57472100000,15.53277400000,Zoulabout,Sangha,Congo
CG120100154,1.55667100000,15.71860900000,Assoumoundele,Sangha,Congo
CG120100155,1.57305900000,15.55750400000,Nzoulabout,Sangha,Congo
CG120100156,1.57305900000,15.55750400000,Zouelabout,Sangha,Congo
CG120100157,1.57305900000,15.55750400000,Zoulabout,Sangha,Congo
CG120100158,1.57305900000,15.55750400000,Zoulabouth,Sangha,Congo
CG120100159,1.55110700000,15.79555500000,Kandeko,Sangha,Congo
CG120100160,1.57749600000,15.54194400000,Magobe,Sangha,Congo
CG120100161,1.55138500000,15.82583100000,Assoumoundele,Sangha,Congo
CG120100162,1.55555300000,15.78472500000,Pointe Noire,Sangha,Congo
CG120100163,1.55750000000,15.80333300000,Kandeko,Sangha,Congo
CG120100164,1.57888400000,15.59222400000,Kokoua,Sangha,Congo
CG120100165,1.55667100000,15.81805700000,Sango,Sangha,Congo
CG120100166,1.56555900000,15.73416400000,Assoumoundele,Sangha,Congo
CG120100167,1.53139000000,16.12805600000,Simon,Sangha,Congo
CG120100168,1.58333700000,15.61666800000,Nemayoug,Sangha,Congo
CG120100169,1.55666900000,15.93222600000,Pako,Sangha,Congo
CG120100170,1.55666900000,15.93222600000,Pakou,Sangha,Congo
CG120100171,1.56333200000,15.94111000000,Mokeko,Sangha,Congo
CG120100172,1.56333200000,15.94111000000,Mokelo,Sangha,Congo
CG120100173,1.56388600000,15.95417100000,Kangatema,Sangha,Congo
CG120100174,1.55055400000,16.13361200000,Mbirou,Sangha,Congo
CG120100175,1.56194500000,16.11250400000,Madjondo,Sangha,Congo
CG120100176,1.57806000000,15.97638900000,Beabea,Sangha,Congo
CG120100177,1.56750100000,16.10833700000,Marcel,Sangha,Congo
CG120100178,1.58305900000,15.96528100000,Zoula,Sangha,Congo
CG120100179,1.57555600000,16.10055700000,Soasoa,Sangha,Congo
CG120100180,1.57555600000,16.10055700000,Souassoua,Sangha,Congo
CG120100181,1.57971900000,16.11361000000,Maboko II,Sangha,Congo
CG120100182,1.59277700000,15.99694400000,Balouma,Sangha,Congo
CG120100183,1.59277700000,15.99694400000,Mbalouma,Sangha,Congo
CG120100184,1.58666800000,16.10916500000,Maboko I,Sangha,Congo
CG120100185,1.59999700000,16.08333000000,Binzou,Sangha,Congo
CG120100186,1.66278100000,16.01860700000,Koumou,Sangha,Congo
CG120100187,1.67833300000,16.01472200000,Mbaya,Sangha,Congo
CG120100188,1.67833300000,16.01472200000,Mboya,Sangha,Congo
CG120100189,1.68472000000,16.12832900000,Gatondo,Sangha,Congo
CG120100190,1.68472000000,16.12832900000,Gatongo,Sangha,Congo
CG120100191,1.68416400000,16.15000100000,Gandicolo,Sangha,Congo
CG120100192,1.68416400000,16.15000100000,Gandzicole,Sangha,Congo
CG120100193,1.68416400000,16.15000100000,Ganzikolo,Sangha,Congo
CG120100194,1.69277800000,16.16000100000,Ndallo,Sangha,Congo
CG120100195,1.69277800000,16.16000100000,Ndalo,Sangha,Congo
CG120100196,1.70000200000,16.16666600000,Kombo-Kombo,Sangha,Congo
CG120100197,1.70000000000,16.18333100000,Mogou,Sangha,Congo
CG120100198,1.71583700000,16.15667100000,Mopouma,Sangha,Congo
CG120100199,1.72305900000,16.18055900000,Ndallo II,Sangha,Congo
CG120100200,1.79083100000,16.14416800000,Kounda,Sangha,Congo
CG120100201,1.84999700000,15.80000200000,Benza,Sangha,Congo
CG120100202,1.76666700000,16.59999900000,Bio,Sangha,Congo
CG120100203,1.90944800000,15.72194300000,Ngale-Babinga,Sangha,Congo
CG120100204,1.92749700000,15.67361400000,Ngouangala,Sangha,Congo
CG120100205,1.93333000000,15.63333600000,Ponga,Sangha,Congo
CG120100206,1.93583400000,15.61444600000,Boto,Sangha,Congo
CG120100207,1.93583400000,15.61444600000,Boto-Babinga,Sangha,Congo
CG120100208,1.92917000000,15.67555700000,Bonga,Sangha,Congo
CG120100209,1.94444800000,15.55749700000,Yengo,Sangha,Congo
CG120100210,1.94444800000,15.55749700000,Yengo-Babinga,Sangha,Congo
CG120100211,1.94416300000,15.57027400000,Molongo,Sangha,Congo
CG120100212,1.94416300000,15.57027400000,Molongo Tiboundi,Sangha,Congo
CG120100213,1.94416300000,15.57027400000,Molongo Tibundi,Sangha,Congo
CG120100214,1.95750100000,15.53527500000,Yango,Sangha,Congo
CG120100215,1.94138700000,16.08278200000,Boundzele,Sangha,Congo
CG120100216,2.03055900000,16.08194100000,Kabo,Sangha,Congo
CG120100217,2.04999600000,16.08444400000,Koto,Sangha,Congo
CG120100218,2.08472600000,16.09221800000,Babali,Sangha,Congo
CG120100219,2.08472600000,16.09221800000,Bacbali,Sangha,Congo
CG120100220,2.16555300000,16.08527900000,Mopembe,Sangha,Congo
CG120100221,2.19722300000,16.09500400000,Bounda,Sangha,Congo
CG120100222,2.19028000000,16.16139200000,Ngouaboumou,Sangha,Congo
CG120100223,2.20000000000,16.18916600000,Abomo,Sangha,Congo
CG120100224,2.20000000000,16.18916600000,Bomassa,Sangha,Congo
CG120100225,2.20000000000,16.18916600000,Bomasse,Sangha,Congo
CG120200001,1.87166400000,14.73888700000,Nemayon,Sangha,Congo
CG120200002,1.87166400000,14.73888700000,Nemeyong,Sangha,Congo
CG120200003,1.89833200000,14.72360700000,Namobessie,Sangha,Congo
CG120200004,1.92861300000,14.72499600000,Kelembele,Sangha,Congo
CG120200005,1.92861300000,14.72499600000,Kolede,Sangha,Congo
CG120200006,1.95694400000,14.74889100000,Dzouba,Sangha,Congo
CG120200007,1.95694400000,14.74889100000,Zouoba,Sangha,Congo
CG120200008,1.95861100000,14.76972500000,Zouoba,Sangha,Congo
CG120200009,1.97722200000,14.77610700000,Kinshassa,Sangha,Congo
CG120200010,1.90750300000,15.34333700000,Tala-Tala,Sangha,Congo
CG120200011,1.92805400000,15.31917100000,Tala-Tala,Sangha,Congo
CG120200012,1.97333700000,15.03861200000,Minguila,Sangha,Congo
CG120200013,1.94166400000,15.29944600000,Sango,Sangha,Congo
CG120200014,1.97805800000,15.08528100000,Boudel,Sangha,Congo
CG120200015,1.97805800000,15.08528100000,Boundel,Sangha,Congo
CG120200016,1.97749600000,15.10861500000,Alangong,Sangha,Congo
CG120200017,1.93860900000,15.41389200000,Maboko,Sangha,Congo
CG120200018,2.01666500000,14.83333700000,Boumakaba,Sangha,Congo
CG120200019,2.00000000000,14.96666600000,Ouesso-Moke,Sangha,Congo
CG120200020,2.00000000000,14.98333700000,Minguia,Sangha,Congo
CG120200021,2.01666900000,14.86666300000,Baoundele,Sangha,Congo
CG120200022,2.03333500000,14.88333300000,Nola-Moke,Sangha,Congo
CG120200023,2.03333600000,14.89999600000,Ngouala,Sangha,Congo
CG120200024,1.98332900000,15.28333100000,Como,Sangha,Congo
CG120200025,2.01666700000,15.15000000000,Boloso,Sangha,Congo
CG120200026,2.01666700000,15.15000000000,Bolozo,Sangha,Congo
CG120200027,1.97472100000,15.49194000000,Ngouma,Sangha,Congo
CG120200028,2.01666400000,15.18333400000,Pesamoto,Sangha,Congo
CG120200029,2.03333600000,15.19999900000,Boloso,Sangha,Congo
CG120200030,2.03333300000,15.21667100000,Singa,Sangha,Congo
CG120300001,1.59999600000,16.05000000000,Mboma,Sangha,Congo
CG120300002,1.61360900000,16.05167000000,Ouesso,Sangha,Congo
CG120400001,0.13333400000,16.42360900000,Ekouamou,Sangha,Congo
CG120400002,0.13333400000,16.42360900000,Ekwamou,Sangha,Congo
CG120400003,0.16666400000,16.53333000000,Enieme,Sangha,Congo
CG120400004,0.18111400000,16.45528000000,Eniemie,Sangha,Congo
CG120400005,0.22138800000,16.45916500000,Bonbongo,Sangha,Congo
CG120400006,0.24083400000,16.45361500000,Botobo,Sangha,Congo
CG120400007,0.24999800000,16.51666400000,Bombongo,Sangha,Congo
CG120400008,0.24999800000,16.51666400000,Mabongo,Sangha,Congo
CG120400009,0.24999800000,16.51666400000,Mambongo,Sangha,Congo
CG120400010,0.28222100000,16.45416800000,Ngoungou,Sangha,Congo
CG120400011,0.28333400000,16.51666800000,Bottobo,Sangha,Congo
CG120400012,0.28333400000,16.51666800000,Boutobo,Sangha,Congo
CG120400013,0.30305600000,16.47444700000,Makouango,Sangha,Congo
CG120400014,0.30305600000,16.47444700000,Mokouango,Sangha,Congo
CG120400015,0.30305600000,16.47444700000,Mokwengo,Sangha,Congo
CG120400016,0.35138700000,16.48500100000,Bodjata,Sangha,Congo
CG120400017,0.35138700000,16.48500100000,Bodzata,Sangha,Congo
CG120400018,0.36638800000,16.50833500000,Molangui-Zalatoi,Sangha,Congo
CG120400019,0.36638800000,16.50833500000,Molinge-Nzalatoa,Sangha,Congo
CG120400020,0.39444300000,16.50499800000,Bembe,Sangha,Congo
CG120400021,0.46500300000,16.56111500000,Ikasinde,Sangha,Congo
CG120400022,0.46500300000,16.56111500000,Kassende,Sangha,Congo
CG120400023,0.49833400000,16.57861400000,Matele,Sangha,Congo
CG120400024,0.49833400000,16.57861400000,Matele I,Sangha,Congo
CG120400025,0.49833400000,16.57861400000,Matere,Sangha,Congo
CG120400026,0.49666300000,16.74861300000,Ibele Bobianka,Sangha,Congo
CG120400027,0.50111400000,16.84333600000,Ekondjo,Sangha,Congo
CG120400028,0.52666600000,16.58861100000,Boniola-Boundja,Sangha,Congo
CG120400029,0.53916300000,16.59416600000,Ekolomoue,Sangha,Congo
CG120400030,0.53916300000,16.59416600000,Ikolomoye,Sangha,Congo
CG120400031,0.54527600000,16.59638700000,Kanga-Litoko,Sangha,Congo
CG120400032,0.55194100000,16.63083100000,Picounda,Sangha,Congo
CG120400033,0.55194100000,16.63083100000,Pikounda,Sangha,Congo
CG120400034,0.70083200000,16.58916500000,Itandi,Sangha,Congo
CG120400035,0.70083200000,16.58916500000,Itendi,Sangha,Congo
CG120400036,0.73721900000,16.62694600000,Matali,Sangha,Congo
CG120400037,0.73721900000,16.62694600000,Molemba,Sangha,Congo
CG120400038,0.73721900000,16.62694600000,Molembe,Sangha,Congo
CG120400039,0.83944500000,16.59194800000,Gangasa,Sangha,Congo
CG120400040,0.83944500000,16.59194800000,Gangassa,Sangha,Congo
CG120400041,0.94305700000,16.53750100000,Molanda-Bossende,Sangha,Congo
CG120400042,0.94305700000,16.53750100000,Molenda,Sangha,Congo
CG120400043,1.04222000000,16.54583100000,Bosende,Sangha,Congo
CG120400044,1.04222000000,16.54583100000,Bossende,Sangha,Congo
CG120400045,1.04222000000,16.54583100000,Boussende,Sangha,Congo
CG120400046,1.04222000000,16.54583100000,Boussinde,Sangha,Congo
CG120400047,1.04222000000,16.54583100000,Bussinde,Sangha,Congo
CG120500001,1.41444400000,14.12971800000,Madjingo,Sangha,Congo
CG120500002,1.45250000000,14.17333500000,Magobe,Sangha,Congo
CG120500003,1.45250000000,14.17333500000,Nagobe,Sangha,Congo
CG120500004,1.45333000000,14.16861500000,Mekam,Sangha,Congo
CG120500005,1.47083500000,14.19555700000,Bad,Sangha,Congo
CG120500006,1.47083500000,14.19555700000,Bade,Sangha,Congo
CG120500007,1.48472500000,14.20472100000,Zoula,Sangha,Congo
CG120500008,1.49305200000,14.21694300000,Maniol,Sangha,Congo
CG120500009,1.49305200000,14.21694300000,Maniolo,Sangha,Congo
CG120500010,1.51222400000,14.22388500000,Madiba,Sangha,Congo
CG120500011,1.51333000000,14.25555300000,Epal,Sangha,Congo
CG120500012,1.51333000000,14.25555300000,Epale,Sangha,Congo
CG120500013,1.53305500000,14.29500000000,Ekebe,Sangha,Congo
CG120500014,1.54722000000,14.31444800000,Lopo,Sangha,Congo
CG120500015,1.55028000000,14.34972100000,Bouomo,Sangha,Congo
CG120500016,1.57083200000,14.40416500000,Gouaneboum,Sangha,Congo
CG120500017,1.57083200000,14.40416500000,Ngouaneboum,Sangha,Congo
CG120500018,1.57833700000,14.39250300000,Makam,Sangha,Congo
CG120500019,1.57610900000,14.41361100000,Mendiong,Sangha,Congo
CG120500020,1.57610900000,14.41361100000,Ndong,Sangha,Congo
CG120500021,1.57610900000,14.41361100000,Ndouna,Sangha,Congo
CG120500022,1.57999900000,14.44722300000,Bellevue,Sangha,Congo
CG120500023,1.60361200000,14.51944100000,Nakolede,Sangha,Congo
CG120500024,1.61971900000,14.53583500000,Assoumoundele,Sangha,Congo
CG120500025,1.61971900000,14.53583500000,Assoundele,Sangha,Congo
CG120500026,1.60221800000,14.78166400000,Koudou,Sangha,Congo
CG120500027,1.62777600000,14.55889300000,Yanebout,Sangha,Congo
CG120500028,1.60721900000,14.75999700000,Badekok,Sangha,Congo
CG120500029,1.60721900000,14.75999700000,Batekok,Sangha,Congo
CG120500030,1.56611500000,15.17388600000,Miele I,Sangha,Congo
CG120500031,1.56611500000,15.17388600000,Mielekoka,Sangha,Congo
CG120500032,1.56611500000,15.17388600000,Mielekouka,Sangha,Congo
CG120500033,1.56388700000,15.19778100000,Miele-Makouya,Sangha,Congo
CG120500034,1.61778100000,14.72027700000,Soukou,Sangha,Congo
CG120500035,1.60972000000,14.79916700000,Seka,Sangha,Congo
CG120500036,1.62166700000,14.69083300000,Baisiet,Sangha,Congo
CG120500037,1.62166700000,14.69083300000,Baissiet,Sangha,Congo
CG120500038,1.62166700000,14.69083300000,Bessie,Sangha,Congo
CG120500039,1.61250400000,14.77861500000,Mindjala,Sangha,Congo
CG120500040,1.57583500000,15.12389300000,Zegabou,Sangha,Congo
CG120500041,1.57583500000,15.12389300000,Zegabout,Sangha,Congo
CG120500042,1.60917000000,14.81777700000,Bad,Sangha,Congo
CG120500043,1.60917000000,14.81777700000,Bade,Sangha,Congo
CG120500044,1.57027600000,15.18555500000,Miele II,Sangha,Congo
CG120500045,1.57027600000,15.18555500000,Miele-Kouka,Sangha,Congo
CG120500046,1.57694700000,15.14666500000,Yongolo,Sangha,Congo
CG120500047,1.57000100000,15.21667000000,Douma,Sangha,Congo
CG120500048,1.63472700000,14.61472000000,Egoual-Gouol,Sangha,Congo
CG120500049,1.63472700000,14.61472000000,Egoulgoul,Sangha,Congo
CG120500050,1.63472700000,14.61472000000,Goulgoul,Sangha,Congo
CG120500051,1.62139300000,14.73750100000,Demayon,Sangha,Congo
CG120500052,1.62139300000,14.73750100000,Demeyong,Sangha,Congo
CG120500053,1.57583200000,15.16583200000,Minguila,Sangha,Congo
CG120500054,1.64138800000,14.58305500000,Lepoua,Sangha,Congo
CG120500055,1.61305300000,14.84000000000,Madjandja,Sangha,Congo
CG120500056,1.61305300000,14.84000000000,Mandjandja,Sangha,Congo
CG120500057,1.58611500000,15.09222100000,Golo,Sangha,Congo
CG120500058,1.63277500000,14.67999800000,Bomadanga,Sangha,Congo
CG120500059,1.63277500000,14.67999800000,Eboumadanga,Sangha,Congo
CG120500060,1.58749800000,15.10221800000,Goa,Sangha,Congo
CG120500061,1.57610700000,15.23056000000,Douma,Sangha,Congo
CG120500062,1.64861200000,14.56250200000,Dibaguie,Sangha,Congo
CG120500063,1.64861200000,14.56250200000,Dibaguil,Sangha,Congo
CG120500064,1.64861200000,14.56250200000,Oibaguie,Sangha,Congo
CG120500065,1.59222200000,15.09083700000,Dakar-Komo,Sangha,Congo
CG120500066,1.64805500000,14.58055500000,Sembe,Sangha,Congo
CG120500067,1.64805500000,14.58055500000,Ssembe,Sangha,Congo
CG120500068,1.61666600000,14.87917000000,Boutanzab,Sangha,Congo
CG120500069,1.61666600000,14.87917000000,Boutazab,Sangha,Congo
CG120500070,1.61666600000,14.87917000000,Boutenzab,Sangha,Congo
CG120500071,1.61666600000,14.87917000000,Butansab,Sangha,Congo
CG120500072,1.59639300000,15.08055200000,Dodjima,Sangha,Congo
CG120500073,1.59639300000,15.08055200000,Douodjina,Sangha,Congo
CG120500074,1.64249900000,14.67000000000,Bessie,Sangha,Congo
CG120500075,1.64555400000,14.65305200000,Nakaoka,Sangha,Congo
CG120500076,1.64555400000,14.65305200000,Nakoaka,Sangha,Congo
CG120500077,1.60305300000,15.04416900000,Niagai,Sangha,Congo
CG120500078,1.60305300000,15.04416900000,Niague,Sangha,Congo
CG120500079,1.60805600000,15.00472000000,Mekoum,Sangha,Congo
CG120500080,1.61166600000,14.97611300000,Gouaneboum,Sangha,Congo
CG120500081,1.56777600000,15.39666700000,Seka,Sangha,Congo
CG120500082,1.60361300000,15.05416600000,Gouaneboum,Sangha,Congo
CG120500083,1.56860700000,15.40638500000,Seca,Sangha,Congo
CG120500084,1.56860700000,15.40638500000,Seka,Sangha,Congo
CG120500085,1.66389100000,14.55722200000,Yenga,Sangha,Congo
CG120500086,1.62055900000,14.94833300000,Biessi,Sangha,Congo
CG120500087,1.62055900000,14.94833300000,Biessi,Sangha,Congo
CG120500088,1.62055900000,14.94833300000,Biessie,Sangha,Congo
CG120500089,1.66305700000,14.63861100000,Alangon,Sangha,Congo
CG120500090,1.58333100000,15.38333700000,Makeko,Sangha,Congo
CG120500091,1.67416700000,14.55083600000,Gama,Sangha,Congo
CG120500092,1.59750300000,15.30194400000,Kouka,Sangha,Congo
CG120500093,1.59750300000,15.30194400000,Koukoua,Sangha,Congo
CG120500094,1.60000000000,15.30000300000,Etiouk-Mindele,Sangha,Congo
CG120500095,1.68000000000,14.58305600000,Mikel,Sangha,Congo
CG120500096,1.68000000000,14.58305600000,Minkel,Sangha,Congo
CG120500097,1.69999900000,14.52472200000,Zoulabout,Sangha,Congo
CG120500098,1.70777900000,14.60444800000,Dola,Sangha,Congo
CG120500099,1.70777900000,14.60444800000,Edola,Sangha,Congo
CG120500100,1.72166300000,14.51305600000,Ete,Sangha,Congo
CG120500101,1.73360900000,14.49194400000,Alangong,Sangha,Congo
CG120500102,1.73305900000,14.61667000000,Bola,Sangha,Congo
CG120500103,1.75416400000,14.46306000000,Boudel,Sangha,Congo
CG120500104,1.75416400000,14.46306000000,Roundel,Sangha,Congo
CG120500105,1.76527800000,14.39027900000,Tipoy,Sangha,Congo
CG120500106,1.76527800000,14.39027900000,Tipoye,Sangha,Congo
CG120500107,1.76639100000,14.41832900000,Vivario,Sangha,Congo
CG120500108,1.77139100000,14.43888900000,Alangon,Sangha,Congo
CG120500109,1.77139100000,14.43888900000,Alangong,Sangha,Congo
CG120500110,1.76666300000,14.51666800000,Dzandza,Sangha,Congo
CG120500111,1.79416700000,14.63944000000,Dia,Sangha,Congo
CG120500112,1.80721800000,14.66583500000,Matali,Sangha,Congo
CG120500113,1.83583000000,14.69583400000,Adiala,Sangha,Congo
CG120500114,1.84055600000,14.71166600000,Bossaka,Sangha,Congo
CG120600001,1.53694200000,13.58250100000,Zolle,Sangha,Congo
CG120600002,1.62083200000,13.49944500000,Poumba-Ekoum II,Sangha,Congo
CG120600003,1.61944000000,13.53722000000,Zoloum,Sangha,Congo
CG120600004,1.62194400000,13.56083700000,Nafouka,Sangha,Congo
CG120600005,1.62194400000,13.56083700000,Zoloum,Sangha,Congo
CG120600006,1.63333700000,13.48333100000,Kou,Sangha,Congo
CG120600007,1.62611300000,13.54749700000,Zalon,Sangha,Congo
CG120600008,1.62611300000,13.54749700000,Zoloum,Sangha,Congo
CG120600009,1.63333200000,13.50000200000,Garabinzam,Sangha,Congo
CG120600010,1.63333200000,13.50000200000,Ngara-Binsam,Sangha,Congo
CG120600011,1.63333200000,13.50000200000,N'Gara-Binzam,Sangha,Congo
CG120600012,1.65000000000,13.49999900000,Zoul,Sangha,Congo
CG120600013,1.63972600000,13.65222100000,Zalom,Sangha,Congo
CG120600014,1.63972600000,13.65222100000,Zalon,Sangha,Congo
CG120600015,1.66999800000,13.51333000000,Mabalam,Sangha,Congo
CG120600016,1.65278200000,13.69916500000,Ekob I,Sangha,Congo
CG120600017,1.65278200000,13.69916500000,Ekoum,Sangha,Congo
