PCode,LAT,LONG,NAME,DISTRICT,COUNTRY
GAB001003071,0.966667,9.783333,Maoukafan,Estuaire,Gabon
GAB001003072,0.966667,9.783333,Massako,Estuaire,Gabon
GAB001003073,0.8,9.616667,Matora,Estuaire,Gabon
GAB001003074,0.8,9.616667,Mavene,Estuaire,Gabon
GAB001003075,0.592491,10.261872,Mbembam,Estuaire,Gabon
GAB001003076,0.978586,9.573783,Mbomao,Estuaire,Gabon
GAB001003077,0.892016,9.578546,Mbondo Malonge,Estuaire,Gabon
GAB001003078,0.975926,9.778261,Melagni,Estuaire,Gabon
GAB001003079,0.933333,9.816667,Mikongo,Estuaire,Gabon
GAB001003080,0.616667,9.666667,Mimvoul,Estuaire,Gabon
GAB001003081,0.616667,9.666667,Mitende,Estuaire,Gabon
GAB001003082,0.614292,10.126208,Mitendi,Estuaire,Gabon
GAB001003083,0.8,9.683333,Mitsaga,Estuaire,Gabon
GAB001003084,0.822686,9.60359,Mocadyoum,Estuaire,Gabon
GAB001003085,1.016667,9.666667,Mondo,Estuaire,Gabon
GAB001003086,0.592491,10.261872,Ndame-Bene,Estuaire,Gabon
GAB001003087,0.633333,10.1,Niamambaye,Estuaire,Gabon
GAB001003088,1.033333,9.666667,Niamanbaye,Estuaire,Gabon
GAB001003089,0.728627,9.644664,Ntoua,Estuaire,Gabon
GAB001003090,0.666186,9.643598,Nzafieng,Estuaire,Gabon
GAB001003091,0.8,9.950191,Obidi,Estuaire,Gabon
GAB001003092,0.6,10.133333,Okaka,Estuaire,Gabon
GAB001003093,0.492636,10.147937,Okano,Estuaire,Gabon
GAB001003094,0.683333,10,Tarangone,Estuaire,Gabon
GAB001003095,0.799657,9.813953,Yeng,Estuaire,Gabon
GAB001003096,0.8,9.916667,Zoanki,Estuaire,Gabon
GAB001003097,0.774962,9.807745,Abeng,Estuaire,Gabon
GAB001003098,0.919487,9.568489,Afouma-adzo,Estuaire,Gabon
GAB001003099,0.732515,9.828724,Akork,Estuaire,Gabon
GAB001003100,0.85,9.766667,Allar Mourkevock,Estuaire,Gabon
GAB001003101,0.934163,9.554597,Bekou-Bekou,Estuaire,Gabon
GAB001003102,0.916667,10.016667,Binong,Estuaire,Gabon
GAB001003103,0.916667,10.016667,Bissobilan,Estuaire,Gabon
GAB001003104,0.583333,10,Douradzum,Estuaire,Gabon
GAB001003105,0.929404,9.575473,D'Ovan,Estuaire,Gabon
GAB001003106,0.95,9.616667,Edabour,Estuaire,Gabon
GAB001003107,0.703432,9.634332,Elata Bakota,Estuaire,Gabon
GAB001003108,0.92192,9.776679,Foubenzok,Estuaire,Gabon
GAB001003109,0.825614,9.783135,Foubenzork,Estuaire,Gabon
GAB001003110,0.566667,9.916667,Kollioura,Estuaire,Gabon
GAB001003111,0.733333,9.683333,Kombani,Estuaire,Gabon
GAB001003112,0.69187,9.852593,Mebang,Estuaire,Gabon
GAB001003113,0.616667,9.683333,Melane,Estuaire,Gabon
GAB001003114,0.69187,9.852593,Minte,Estuaire,Gabon
GAB001003115,0.725553,9.646838,Mintoum,Estuaire,Gabon
GAB001003116,0.754213,9.972942,Ndoumala,Estuaire,Gabon
GAB001003117,0.69187,9.852593,Ngoreki,Estuaire,Gabon
GAB001003118,0.69187,9.852593,Niallabe,Estuaire,Gabon
GAB001003119,0.69187,9.852593,Nkaretom,Estuaire,Gabon
GAB001003120,0.9,9.816667,Nzoum,Estuaire,Gabon
GAB001003121,0.687248,10.02222,Sanghalam,Estuaire,Gabon
GAB001003122,0.687248,10.02222,Sougalam-Fekele,Estuaire,Gabon
GAB001003123,0.817401,10.007266,Viong,Estuaire,Gabon
GAB001003124,0.641532,9.657516,Bambaza I,Estuaire,Gabon
GAB001003125,1.016667,9.633333,Bambo,Estuaire,Gabon
GAB001003126,1.000186,9.582285,Batoala,Estuaire,Gabon
GAB001003127,0.957525,9.578324,Bedounou,Estuaire,Gabon
GAB001003128,0.816667,9.85,Bekouye,Estuaire,Gabon
GAB002011001,-0.45,14.1,Belakembe,Haut-Ogooue,Gabon
GAB002011002,-0.55,14.05,Bokaboka,Haut-Ogooue,Gabon
GAB002001001,-0.85,14.166667,Boumbazokou,Haut-Ogooue,Gabon
GAB002001002,-0.833333,14.133333,Boumbazokou II,Haut-Ogooue,Gabon
GAB002001003,-0.816667,14.083333,Boungaloundou,Haut-Ogooue,Gabon
GAB002002001,-1.449488,14.027952,Cocofili,Haut-Ogooue,Gabon
GAB002002002,-1.416667,13.966667,Djabeta,Haut-Ogooue,Gabon
GAB002002003,-1.490657,13.965216,Djassone,Haut-Ogooue,Gabon
GAB002002004,-1.449488,14.027952,Djokoloudja I,Haut-Ogooue,Gabon
GAB002002005,-1.55927,13.777987,Djokoloudja II,Haut-Ogooue,Gabon
GAB002002006,-1.364162,13.917084,Djokossana,Haut-Ogooue,Gabon
GAB002002007,-1.364162,13.917084,Doungounene,Haut-Ogooue,Gabon
GAB002002008,-1.383333,13.916667,Ebolahon,Haut-Ogooue,Gabon
GAB002002009,-1.55,14.133333,Effande,Haut-Ogooue,Gabon
GAB002002010,-1.55,14.133333,Ego,Haut-Ogooue,Gabon
GAB002002011,-1.516667,13.816667,Ehanzo,Haut-Ogooue,Gabon
GAB002002012,-1.283333,13.9,Ekata,Haut-Ogooue,Gabon
GAB002002013,-1.3,13.9,Ekatangaye,Haut-Ogooue,Gabon
GAB002002014,-1.602441,13.772763,Ekok,Haut-Ogooue,Gabon
GAB002002015,-1.602441,13.772763,Ellela,Haut-Ogooue,Gabon
GAB002002016,-1.487651,13.965695,Elouma,Haut-Ogooue,Gabon
GAB002002017,-1.487651,13.965695,Etakangai,Haut-Ogooue,Gabon
GAB002002018,-1.477223,13.895764,Etakangaye,Haut-Ogooue,Gabon
GAB002002019,-1.483333,13.883333,Etiala,Haut-Ogooue,Gabon
GAB002002020,-1.516667,13.833333,Guiessebe,Haut-Ogooue,Gabon
GAB002002021,-1.500209,13.792448,Ibela,Haut-Ogooue,Gabon
GAB002002022,-1.266667,13.916667,Ibella,Haut-Ogooue,Gabon
GAB002002023,-1.516667,13.8,Ikie,Haut-Ogooue,Gabon
GAB002002024,-1.533333,13.766667,Imbong,Haut-Ogooue,Gabon
GAB002002025,-1.564827,13.773105,Indoue,Haut-Ogooue,Gabon
GAB002002026,-1.490821,14.06446,Ingolandjondjo I,Haut-Ogooue,Gabon
GAB002002027,-1.566667,13.75,Ingolandjondjo II,Haut-Ogooue,Gabon
GAB002002028,-1.515242,14.103194,Ingolandjondo,Haut-Ogooue,Gabon
GAB002003001,-1.552161,13.202274,Ingonda,Haut-Ogooue,Gabon
GAB002003002,-1.670529,13.346423,Itebe I,Haut-Ogooue,Gabon
GAB002003003,-1.217603,13.295787,Itebe II,Haut-Ogooue,Gabon
GAB002003004,-1.217603,13.295787,Itebe III,Haut-Ogooue,Gabon
GAB002003005,-1.541537,13.236607,Katamoba,Haut-Ogooue,Gabon
GAB002003006,-1.333333,13.15,Kemboma,Haut-Ogooue,Gabon
GAB002003007,-1.35,13.15,Kouangata,Haut-Ogooue,Gabon
GAB002003008,-1.366667,13.15,Koumaniabe,Haut-Ogooue,Gabon
GAB002003009,-1.526627,13.210705,Kounamoutou,Haut-Ogooue,Gabon
GAB002003010,-1.681292,13.344666,Lounga,Haut-Ogooue,Gabon
GAB002003011,-1.573754,13.171343,Mabemandouma,Haut-Ogooue,Gabon
GAB002003012,-1.583801,13.163094,Mafouka I,Haut-Ogooue,Gabon
GAB002003013,-1.616667,13.2,Mafouka II,Haut-Ogooue,Gabon
GAB002003014,-1.383333,13.15,Mahengyedi II,Haut-Ogooue,Gabon
GAB002003015,-1.133333,13.216667,Malondo,Haut-Ogooue,Gabon
GAB002003016,-1.416667,13.016667,Mambaza,Haut-Ogooue,Gabon
GAB002003017,-1.578635,13.166302,Mandombo,Haut-Ogooue,Gabon
GAB002003018,-1.516667,13.016667,Mandombo I,Haut-Ogooue,Gabon
GAB002003019,-1.583918,13.241698,Massenega,Haut-Ogooue,Gabon
GAB002003020,-1.616667,13.2,Massombo,Haut-Ogooue,Gabon
GAB002003021,-1.466667,13,Matote I,Haut-Ogooue,Gabon
GAB002003022,-1.45,13,Matote II,Haut-Ogooue,Gabon
GAB002003023,-1.45,13.333333,Mayazaipepa,Haut-Ogooue,Gabon
GAB002003024,-1.512891,13.201143,Mbela,Haut-Ogooue,Gabon
GAB002003025,-1.661162,13.290755,Mbele,Haut-Ogooue,Gabon
GAB002003026,-1.636276,12.902331,Mbey,Haut-Ogooue,Gabon
GAB002003027,-1.4,13.333333,Mbizo,Haut-Ogooue,Gabon
GAB002003028,-1.673538,13.33998,Mboulet,Haut-Ogooue,Gabon
GAB002003029,-1.673538,13.33998,Mekambo,Haut-Ogooue,Gabon
GAB002003030,-1.533333,13.066667,Mekampo,Haut-Ogooue,Gabon
GAB002003031,-1.5,13.366667,Meko,Haut-Ogooue,Gabon
GAB002003032,-1.422819,13.162315,Melongo,Haut-Ogooue,Gabon
GAB002003033,-1.422819,13.162315,Metunga,Haut-Ogooue,Gabon
GAB002003034,-1.473333,13.183658,Mindemba,Haut-Ogooue,Gabon
GAB002003035,-1.416667,13.15,Modjoko,Haut-Ogooue,Gabon
GAB002003036,-1.55,13.2,Ndoundouma,Haut-Ogooue,Gabon
GAB002003037,-1.469755,13.350291,Ngando,Haut-Ogooue,Gabon
GAB002003038,-1.6094,13.14892,Ngouengoue,Haut-Ogooue,Gabon
GAB002003039,-1.566667,12.966667,Niatazokou,Haut-Ogooue,Gabon
GAB002003040,-1.565425,13.189369,Nzela,Haut-Ogooue,Gabon
GAB002003041,-1.466761,13.349874,Nzibobouya,Haut-Ogooue,Gabon
GAB002003042,-1.48449,13.327199,Oyabe,Haut-Ogooue,Gabon
GAB002003043,-1.674514,13.349381,Petialongo,Haut-Ogooue,Gabon
GAB002003044,-1.565425,13.189369,Salo,Haut-Ogooue,Gabon
GAB002003045,-1.565425,13.189369,Toumbi I,Haut-Ogooue,Gabon
GAB002003046,-1.667964,13.357631,Toumbi II,Haut-Ogooue,Gabon
GAB002003047,-1.408499,13.158566,Venelle,Haut-Ogooue,Gabon
GAB002003048,-1.616667,12.95,Zokokota,Haut-Ogooue,Gabon
GAB002003049,-1.6,12.966667,Zokoma,Haut-Ogooue,Gabon
GAB002003050,-1.668383,13.325773,Babongo,Haut-Ogooue,Gabon
GAB002003051,-1.337562,13.102569,Badiabiki,Haut-Ogooue,Gabon
GAB002003052,-1.35,13.05,Baniati,Haut-Ogooue,Gabon
GAB002003053,-1.333333,13.133333,Bassaki,Haut-Ogooue,Gabon
GAB002003054,-1.367916,13.149419,Bidyabiki,Haut-Ogooue,Gabon
GAB002003055,-1.341142,13.122193,Bikouala,Haut-Ogooue,Gabon
GAB002003056,-1.55,13.1,Billanda,Haut-Ogooue,Gabon
GAB002003057,-1.633333,13.366667,Bissiba,Haut-Ogooue,Gabon
GAB002003058,-1.633333,13.366667,Bivinde,Haut-Ogooue,Gabon
GAB002003059,-1.533333,13.15,Bola Pessou,Haut-Ogooue,Gabon
GAB002004001,-1.339986,13.771548,Boudouga,Haut-Ogooue,Gabon
GAB002004002,-1.245712,13.790819,Boulembo,Haut-Ogooue,Gabon
GAB002004003,-1.309536,13.696206,Boussimbi,Haut-Ogooue,Gabon
GAB002004004,-1.240525,13.792787,Bouvinga,Haut-Ogooue,Gabon
GAB002004005,-1.266667,13.616667,Bouyangoula,Haut-Ogooue,Gabon
GAB002004006,-1.244454,13.787074,Dibouengui,Haut-Ogooue,Gabon
GAB002004007,-1.390097,13.753234,Dibouka,Haut-Ogooue,Gabon
GAB002004008,-1.393405,13.751407,Dilanda,Haut-Ogooue,Gabon
GAB002004009,-1.266667,13.616667,Djokonamoyo,Haut-Ogooue,Gabon
GAB002004010,-1.309536,13.696206,Djongo II,Haut-Ogooue,Gabon
GAB002004011,-1.516667,13.716667,Doumatsengue,Haut-Ogooue,Gabon
GAB002004012,-1.33571,13.775961,Doumboukombi,Haut-Ogooue,Gabon
GAB002004013,-1.3,13.766667,Gnienzi,Haut-Ogooue,Gabon
GAB002004014,-1.352463,13.775029,Gouassa,Haut-Ogooue,Gabon
GAB002005001,-1.683709,12.896418,Goungui,Haut-Ogooue,Gabon
GAB002005002,-1.690271,13.089983,Ibala,Haut-Ogooue,Gabon
GAB002005003,-1.679646,12.964558,Iouatchi,Haut-Ogooue,Gabon
GAB002005004,-1.861832,13.019176,Ipoungoa,Haut-Ogooue,Gabon
GAB002005005,-1.775035,13.039988,Italatala,Haut-Ogooue,Gabon
GAB002005006,-1.777601,13.025286,Itsouadi,Haut-Ogooue,Gabon
GAB002005007,-1.783333,13.15,Ivicou,Haut-Ogooue,Gabon
GAB002005008,-1.780844,13.029076,Konanadembe,Haut-Ogooue,Gabon
GAB002005009,-1.690261,12.890085,Kondakoko,Haut-Ogooue,Gabon
GAB002006001,-1.163231,13.879796,Konenadembe,Haut-Ogooue,Gabon
GAB002006002,-1.174541,13.875621,Kouadembe,Haut-Ogooue,Gabon
GAB002006003,-1.157686,13.889144,Kouanou,Haut-Ogooue,Gabon
GAB002006004,-1.183333,13.766667,Koubala,Haut-Ogooue,Gabon
GAB002006005,-1.066021,13.855791,Koula Moubou,Haut-Ogooue,Gabon
GAB002006006,-1.133333,13.783333,Koula Mouta,Haut-Ogooue,Gabon
GAB002006007,-1.147773,13.901106,Koulamotou,Haut-Ogooue,Gabon
GAB002006008,-1.133333,13.933333,Koulamoutou,Haut-Ogooue,Gabon
GAB002006009,-1.147773,13.901106,Koumamala,Haut-Ogooue,Gabon
GAB002006010,-1.212648,13.827705,Kounadembe,Haut-Ogooue,Gabon
GAB002006011,-1.212648,13.827705,Lebiayou,Haut-Ogooue,Gabon
GAB002006012,-1.204383,13.877352,Ledoumou,Haut-Ogooue,Gabon
GAB002006013,-1.133333,13.916667,Lekegni,Haut-Ogooue,Gabon
GAB002006014,-1.058,13.866489,Letamba,Haut-Ogooue,Gabon
GAB002006015,-1.108664,13.871303,Libamba,Haut-Ogooue,Gabon
GAB002006016,-1.181155,13.875784,Libela,Haut-Ogooue,Gabon
GAB002007001,-2.25,13.583333,Lidiambou,Haut-Ogooue,Gabon
GAB002007002,-2.239038,13.579563,Lindembe,Haut-Ogooue,Gabon
GAB002007003,-2.30785,13.595893,Malende,Haut-Ogooue,Gabon
GAB002007004,-2.226778,13.614293,Malongo,Haut-Ogooue,Gabon
GAB002007005,-2.272866,13.597575,Masoucou,Haut-Ogooue,Gabon
GAB002007006,-2.245378,13.577945,Massoukou,Haut-Ogooue,Gabon
GAB002007007,-2.133333,13.65,Matoumba,Haut-Ogooue,Gabon
GAB002007008,-2.17265,13.724709,Mbighou,Haut-Ogooue,Gabon
GAB002007009,-2.162717,13.633442,Mibaca,Haut-Ogooue,Gabon
GAB002007010,-2.194222,13.637237,Mibaka,Haut-Ogooue,Gabon
GAB002007011,-2.15,13.65,Miboko,Haut-Ogooue,Gabon
GAB002007012,-1.966667,13.55,Midouma et Ngouassa,Haut-Ogooue,Gabon
GAB002007013,-2.073607,13.650743,Mimongo et Kembele,Haut-Ogooue,Gabon
GAB002007014,-2.135659,13.728177,Missala,Haut-Ogooue,Gabon
GAB002007015,-2.132115,13.645656,Modouma,Haut-Ogooue,Gabon
GAB002007016,-2.159526,13.694702,Mogabo,Haut-Ogooue,Gabon
GAB002007017,-2.132115,13.645656,Mogombofala,Haut-Ogooue,Gabon
GAB002007018,-2.229206,13.608442,Mogoudi,Haut-Ogooue,Gabon
GAB002007019,-2.240849,13.585234,Moucouagnou,Haut-Ogooue,Gabon
GAB002007020,-2.050562,13.634521,Moucoudangoy,Haut-Ogooue,Gabon
GAB002007021,-2.01069,13.614794,Mouewagnou,Haut-Ogooue,Gabon
GAB002007022,-2.050562,13.634521,Mougonzo,Haut-Ogooue,Gabon
GAB002007023,-2.240849,13.585234,Mougoubou,Haut-Ogooue,Gabon
GAB002007024,-2.098799,13.644067,Moukoko Mayani,Haut-Ogooue,Gabon
GAB002007025,-2.081739,13.742717,Moukounangoye,Haut-Ogooue,Gabon
GAB002007026,-2.066667,13.733333,Moulobi,Haut-Ogooue,Gabon
GAB002007027,-2.066667,13.65,Moungongo,Haut-Ogooue,Gabon
GAB002007028,-2.016667,13.716667,Moussemo,Haut-Ogooue,Gabon
GAB002008001,-1.616667,13.616667,Ndanda,Haut-Ogooue,Gabon
GAB002008002,-1.733333,13.733333,Ndjouli,Haut-Ogooue,Gabon
GAB002008003,-1.263399,13.535506,Niendze,Haut-Ogooue,Gabon
GAB002008004,-1.327457,13.524508,Njoukou,Haut-Ogooue,Gabon
GAB002008005,-1.35,13.35,Nsiono,Haut-Ogooue,Gabon
GAB002008006,-1.633333,13.483333,Oubendji,Haut-Ogooue,Gabon
GAB002008007,-1.616667,13.566667,Pangani,Haut-Ogooue,Gabon
GAB002008008,-1.632597,13.532423,Popa,Haut-Ogooue,Gabon
GAB002008009,-1.616667,13.566667,Poungo,Haut-Ogooue,Gabon
GAB002008010,-1.953924,13.578906,Poupa,Haut-Ogooue,Gabon
GAB002008011,-1.733333,13.733333,Roungassa,Haut-Ogooue,Gabon
GAB002008012,-1.733333,13.733333,Sandoundou,Haut-Ogooue,Gabon
GAB002008013,-1.566667,13.466667,Ville,Haut-Ogooue,Gabon
GAB002008014,-1.695567,13.675165,Zindzele,Haut-Ogooue,Gabon
GAB002008015,-1.67386,13.633737,Zoungui,Haut-Ogooue,Gabon
GAB002008016,-1.616667,13.6,Bandangala,Haut-Ogooue,Gabon
GAB002008017,-1.668411,13.632032,Bidiabiki,Haut-Ogooue,Gabon
GAB002008018,-1.666667,13.55,Bitsabanga,Haut-Ogooue,Gabon
GAB002008019,-1.533333,13.383333,Bitsambanga,Haut-Ogooue,Gabon
GAB002008020,-1.666667,13.55,Bittolo,Haut-Ogooue,Gabon
GAB002008021,-1.733459,13.617939,Boueca,Haut-Ogooue,Gabon
GAB002008022,-1.716667,13.583333,Boueka,Haut-Ogooue,Gabon
GAB002008023,-1.571172,13.57287,Boussoka,Haut-Ogooue,Gabon
GAB002008024,-1.65,13.433333,Boussouniabamba,Haut-Ogooue,Gabon
GAB002008025,-1.669639,13.627376,Counda,Haut-Ogooue,Gabon
GAB002008026,-1.683333,13.6,Dienga,Haut-Ogooue,Gabon
GAB002008027,-1.55,13.5,Ivete,Haut-Ogooue,Gabon
GAB002008028,-1.566667,13.666667,Kassetchoui,Haut-Ogooue,Gabon
GAB002008029,-1.7,13.7,Keseetchui,Haut-Ogooue,Gabon
GAB002008030,-1.73398,13.720464,Kessetchi,Haut-Ogooue,Gabon
GAB002008031,-1.7,13.7,Kessetchoui,Haut-Ogooue,Gabon
GAB002008032,-1.75,13.583333,Konda,Haut-Ogooue,Gabon
GAB002008033,-1.566667,13.6,Kongou,Haut-Ogooue,Gabon
GAB002008034,-1.483333,13.466667,Lebongui,Haut-Ogooue,Gabon
GAB002008035,-1.183333,13.533333,Lekaba,Haut-Ogooue,Gabon
GAB002008036,-1.618501,13.69692,Lekoka,Haut-Ogooue,Gabon
GAB002008037,-1.608102,13.615401,Lemagna,Haut-Ogooue,Gabon
GAB002008038,-1.533333,13.466667,Lemingue,Haut-Ogooue,Gabon
GAB002008039,-1.6,13.716667,Lesoka,Haut-Ogooue,Gabon
GAB002008040,-1.733333,13.766667,Levata,Haut-Ogooue,Gabon
GAB002008041,-1.816667,13.7,Levika,Haut-Ogooue,Gabon
GAB002008042,-1.425618,13.536898,Leyassa,Haut-Ogooue,Gabon
GAB002008043,-1.4,13.533333,Leyimba,Haut-Ogooue,Gabon
GAB002008044,-1.45,13.566667,Limengue,Haut-Ogooue,Gabon
GAB002008045,-1.612646,13.693275,Lissouca,Haut-Ogooue,Gabon
GAB002008046,-1.612646,13.693275,Lissouka,Haut-Ogooue,Gabon
GAB002008047,-1.85,13.7,Mabouya,Haut-Ogooue,Gabon
GAB002008048,-1.866667,13.7,Macadioum,Haut-Ogooue,Gabon
GAB002008049,-1.85,13.7,Macoungouloa,Haut-Ogooue,Gabon
GAB002008050,-1.677223,13.57281,Magombolala,Haut-Ogooue,Gabon
GAB002008051,-1.55,13.4,Maouya,Haut-Ogooue,Gabon
GAB002008052,-1.650179,13.554401,Mapapa,Haut-Ogooue,Gabon
GAB002008053,-1.816667,13.583333,Maranda,Haut-Ogooue,Gabon
GAB002008054,-1.616667,13.45,Matongo,Haut-Ogooue,Gabon
GAB002008055,-1.636014,13.550236,Mitounga,Haut-Ogooue,Gabon
GAB002008056,-1.651582,13.62119,Mitoungou,Haut-Ogooue,Gabon
GAB002008057,-1.774104,13.781794,Moussakoumou Lekala,Haut-Ogooue,Gabon
GAB002008058,-1.6,13.566667,Mouvangue,Haut-Ogooue,Gabon
GAB002008059,-1.627123,13.635519,Mouvengue,Haut-Ogooue,Gabon
GAB002008060,-1.633333,13.583333,Mouya,Haut-Ogooue,Gabon
GAB002008061,-1.466667,13.45,Ndjakonamoye,Haut-Ogooue,Gabon
GAB002008062,-1.633333,13.5,N'Djakonamoyi,Haut-Ogooue,Gabon
GAB002008063,-1.633383,13.564079,Ndoumbou,Haut-Ogooue,Gabon
GAB002008064,-1.633333,13.5,Papatsegue,Haut-Ogooue,Gabon
GAB002008065,-1.683333,13.566667,Pembimbe,Haut-Ogooue,Gabon
GAB002008066,-1.683333,13.55,Sola,Haut-Ogooue,Gabon
GAB002008067,-1.716667,13.583333,Tsandi,Haut-Ogooue,Gabon
GAB002008068,-1.263399,13.535506,Tsenguenabela,Haut-Ogooue,Gabon
GAB002008069,-1.774104,13.781794,Abena,Haut-Ogooue,Gabon
GAB002008070,-1.814427,13.60574,Angonde,Haut-Ogooue,Gabon
GAB002008071,-1.833333,13.583333,Angonde-Abema,Haut-Ogooue,Gabon
GAB002008072,-1.79512,13.832888,Babaousa,Haut-Ogooue,Gabon
GAB002008073,-1.816667,13.583333,Babili,Haut-Ogooue,Gabon
GAB002008074,-1.816667,13.583333,Badouma,Haut-Ogooue,Gabon
GAB002008075,-1.5,13.55,Bambecan,Haut-Ogooue,Gabon
GAB002008076,-1.536979,13.551906,Bambera-Biyoko,Haut-Ogooue,Gabon
GAB002008077,-1.3,13.466667,Bambora,Haut-Ogooue,Gabon
GAB002008078,-1.775682,13.540645,Bapouno,Haut-Ogooue,Gabon
GAB002008079,-1.866667,13.466667,Bassegua,Haut-Ogooue,Gabon
GAB002008080,-1.9,13.566667,Bekaba-Landji,Haut-Ogooue,Gabon
GAB002008081,-1.9,13.583333,Binanga,Haut-Ogooue,Gabon
GAB002008082,-1.656864,13.419334,Bonda,Haut-Ogooue,Gabon
GAB002008083,-1.754002,13.748851,Bondji,Haut-Ogooue,Gabon
GAB002008084,-1.796163,13.828827,Boucama,Haut-Ogooue,Gabon
GAB002008085,-1.766667,13.583333,Boudoumbou,Haut-Ogooue,Gabon
GAB002008086,-1.633333,13.583333,Boudzoumba,Haut-Ogooue,Gabon
GAB002008087,-1.633333,13.533333,Boulemba,Haut-Ogooue,Gabon
GAB002008088,-1.883333,13.583333,Boumabango,Haut-Ogooue,Gabon
GAB002008089,-1.883333,13.583333,Bounzoukou,Haut-Ogooue,Gabon
GAB002008090,-1.633333,13.533333,Boussa,Haut-Ogooue,Gabon
GAB002008091,-1.716667,13.733333,Boutala,Haut-Ogooue,Gabon
GAB002008092,-1.37541,13.551032,Boutemba,Haut-Ogooue,Gabon
GAB002008093,-1.25,13.583333,Bouzoumba,Haut-Ogooue,Gabon
GAB002008094,-1.2,13.533333,Campement Bakiesso,Haut-Ogooue,Gabon
GAB002008095,-1.169053,13.540478,Commanda,Haut-Ogooue,Gabon
GAB002008096,-1.169053,13.540478,Dambi,Haut-Ogooue,Gabon
GAB002008097,-1.183518,13.541481,Dambo,Haut-Ogooue,Gabon
GAB002008098,-1.7,13.566667,Dekabalandji,Haut-Ogooue,Gabon
GAB002008099,-1.616515,13.619509,Dibangama,Haut-Ogooue,Gabon
GAB002008100,-1.566667,13.45,Djoconamoye,Haut-Ogooue,Gabon
GAB002008101,-1.516667,13.683333,Djokala,Haut-Ogooue,Gabon
GAB002008102,-1.65,13.566667,Djondi,Haut-Ogooue,Gabon
GAB002008103,-1.65,13.6,Doumamango,Haut-Ogooue,Gabon
GAB002008104,-1.633333,13.583333,Doume,Haut-Ogooue,Gabon
GAB002008105,-1.789997,13.82501,Elouzanzoko,Haut-Ogooue,Gabon
GAB002008106,-1.55,13.633333,Fouala,Haut-Ogooue,Gabon
GAB002008107,-1.612297,13.673901,Gouamba,Haut-Ogooue,Gabon
GAB002008108,-1.627656,13.61146,Idamba,Haut-Ogooue,Gabon
GAB002008109,-1.343871,13.529182,Idiba,Haut-Ogooue,Gabon
GAB002008110,-1.627656,13.61146,Imono,Haut-Ogooue,Gabon
GAB002008111,-1.8,13.583333,Kera-Kera,Haut-Ogooue,Gabon
GAB002008112,-1.866667,13.566667,Kessipougou,Haut-Ogooue,Gabon
GAB002008113,-1.7,13.683333,Kokomingheli,Haut-Ogooue,Gabon
GAB002008114,-1.733333,13.75,Kongo-Godafala,Haut-Ogooue,Gabon
GAB002008115,-1.651028,13.567515,Lastoursville,Haut-Ogooue,Gabon
GAB002008116,-1.499763,13.403286,Lastourville,Haut-Ogooue,Gabon
GAB002008117,-1.776999,13.779218,Lecagna,Haut-Ogooue,Gabon
GAB002009001,-1.586272,14.232715,Lecole,Haut-Ogooue,Gabon
GAB002009002,-1.771636,14.145607,Liandza,Haut-Ogooue,Gabon
GAB002009003,-1.796038,14.059349,Libaladouba,Haut-Ogooue,Gabon
GAB002009004,-1.584311,14.259052,Libena,Haut-Ogooue,Gabon
GAB002009005,-1.584311,14.259052,Licocodjiba,Haut-Ogooue,Gabon
GAB002009006,-1.671309,14.426329,Licoko-Kaliakali,Haut-Ogooue,Gabon
GAB002009007,-1.816667,13.983333,Lidenha-Sica,Haut-Ogooue,Gabon
GAB002009008,-1.816667,14.016667,Lidiata,Haut-Ogooue,Gabon
GAB002009009,-1.716667,14.333333,Lifouta,Haut-Ogooue,Gabon
GAB002009010,-1.869314,13.901759,Lihouma,Haut-Ogooue,Gabon
GAB002009011,-1.816667,13.933333,Lihouvima,Haut-Ogooue,Gabon
GAB002009012,-1.833333,13.9,Likeka-Paoumandja,Haut-Ogooue,Gabon
GAB002009013,-1.826928,14.270154,Likoko,Haut-Ogooue,Gabon
GAB002009014,-1.722664,14.182243,Likokou,Haut-Ogooue,Gabon
GAB002009015,-1.722664,14.182243,Limbenga,Haut-Ogooue,Gabon
GAB002009016,-1.722664,14.182243,Lindeba-Combi,Haut-Ogooue,Gabon
GAB002009017,-1.716667,14.283333,Lindeba-Sika,Haut-Ogooue,Gabon
GAB002009018,-1.716667,14.266667,Lingara,Haut-Ogooue,Gabon
GAB002009019,-1.584311,14.259052,Lingomo,Haut-Ogooue,Gabon
GAB002009020,-1.584311,14.259052,Lingoy,Haut-Ogooue,Gabon
GAB002009021,-1.77849,14.132338,Lipopa,Haut-Ogooue,Gabon
GAB002009022,-1.584311,14.259052,Lissoka-Mabeka,Haut-Ogooue,Gabon
GAB002009023,-1.253651,14.433155,Lissoka-Micouca,Haut-Ogooue,Gabon
GAB002009024,-1.77849,14.132338,Litsegue,Haut-Ogooue,Gabon
GAB002009025,-1.77849,14.132338,Liyembi,Haut-Ogooue,Gabon
GAB002009026,-1.584311,14.259052,Londo,Haut-Ogooue,Gabon
GAB002009027,-1.195749,14.237305,Mabonkori,Haut-Ogooue,Gabon
GAB002009028,-1.85,14.2,Madianza,Haut-Ogooue,Gabon
GAB002009029,-1.787522,14.086923,Madinga,Haut-Ogooue,Gabon
GAB002009030,-2,14.316667,Madjaye,Haut-Ogooue,Gabon
